timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
4.67424202,-2.25,0.4,-9.34,0.02,0.03,0.03,rest_tremor
4.689548016,-2.14,0.39,-9.62,0,0.01,0.02,rest_tremor
4.705091,-2.04,0.33,-9.91,0.03,-0.02,0.01,rest_tremor
4.720207214,-2.09,0.27,-9.84,0.06,-0.05,0.01,rest_tremor
4.735462189,-2.23,0.2,-9.7,0.07,-0.06,0.01,rest_tremor
4.750708103,-2.31,0.22,-9.61,0.05,-0.04,0.02,rest_tremor
4.765980244,-2.39,0.33,-9.36,0.01,0,0.02,rest_tremor
4.781342983,-2.37,0.46,-9.14,0.01,0.03,0.03,rest_tremor
4.796360016,-2.27,0.45,-9.28,0.05,0.03,0.03,rest_tremor
4.811685085,-2.21,0.32,-9.44,0.04,0.02,0.02,rest_tremor
4.827198029,-2.02,0.15,-9.87,0,0,0.02,rest_tremor
4.842251062,-1.99,0.24,-9.99,0.01,-0.03,0.01,rest_tremor
4.857699156,-2.14,0.25,-9.76,0.03,-0.05,0,rest_tremor
4.872881174,-2.26,0.22,-9.54,0.05,-0.05,0.01,rest_tremor
4.888184071,-2.32,0.28,-9.41,0.03,-0.02,0.02,rest_tremor
4.903257132,-2.37,0.41,-9.23,0,0.01,0.03,rest_tremor
4.918586254,-2.31,0.5,-9.3,0.02,0.02,0.02,rest_tremor
4.933840275,-2.24,0.42,-9.41,0.03,0.01,0.02,rest_tremor
4.949112177,-2.13,0.43,-9.68,0.04,0,0.02,rest_tremor
4.964404106,-2.05,0.16,-9.89,0.04,-0.02,0.01,rest_tremor
4.9796772,-2.04,0.19,-9.89,0.03,-0.05,0.01,rest_tremor
4.994992256,-2.19,0.28,-9.69,0.04,-0.06,0.01,rest_tremor
5.010255098,-2.29,0.32,-9.47,0.05,-0.05,0.01,rest_tremor
5.025379181,-2.34,0.37,-9.33,0.03,-0.02,0.02,rest_tremor
5.04050827,-2.38,0.42,-9.24,0.03,0,0.02,rest_tremor
5.055763006,-2.28,0.42,-9.37,0.04,0.01,0.02,rest_tremor
5.071056128,-2.24,0.36,-9.46,0.03,0.01,0.02,rest_tremor
5.086376905,-2.12,0.32,-9.74,0.05,0,0.02,rest_tremor
5.101635218,-2.08,0.16,-9.91,0.05,-0.03,0.01,rest_tremor
5.116924286,-2.15,0.24,-9.77,0.04,-0.04,0.02,rest_tremor
5.13221097,-2.27,0.26,-9.61,0.05,-0.04,0.02,rest_tremor
5.147486925,-2.29,0.31,-9.49,0.05,-0.03,0.02,rest_tremor
5.162777185,-2.34,0.4,-9.3,0.02,-0.01,0.02,rest_tremor
5.177879095,-2.28,0.46,-9.33,0.05,0,0.02,rest_tremor
5.193181276,-2.22,0.48,-9.47,0.06,0,0.02,rest_tremor
5.208477974,-2.15,0.41,-9.66,0.06,-0.02,0.01,rest_tremor
